date,total_asset,cash_balance,market_value,position_pct,cumulative_return_pct,action_code,action_label,summary_text,quality_status,blocking_reasons,warning_reasons,winning_category,selected_symbol,selected_name
2024-07-22,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-07-23,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-07-24,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-07-25,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-07-26,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-07-29,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-07-30,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-07-31,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-08-01,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-08-02,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-08-05,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-08-06,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-08-07,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-08-08,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-08-09,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511010,国债ETF
2024-08-12,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-08-13,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-08-14,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-08-15,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-08-16,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-08-19,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-08-20,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-08-21,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-08-22,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-08-23,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-08-26,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-08-27,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-08-28,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-08-29,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-08-30,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-09-02,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-09-03,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-09-04,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511010,国债ETF
2024-09-05,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511010,国债ETF
2024-09-06,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511010,国债ETF
2024-09-09,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511010,国债ETF
2024-09-10,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],bond_etf,,
2024-09-11,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511010,国债ETF
2024-09-12,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-09-13,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-09-18,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-09-19,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-09-20,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-09-23,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-09-24,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-09-25,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-09-26,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：512690。'],money_etf,511990,华宝添益
2024-09-27,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510500, 512100, 512690, 515790, 588000。']",stock_etf,,
2024-09-30,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",gold_etf,,
2024-10-08,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,股票ETF 先赢出，酒ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",stock_etf,512690,酒ETF
2024-10-09,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-10-10,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-10-11,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-10-14,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-10-15,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-10-16,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-10-17,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-10-18,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-10-21,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-10-22,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-10-23,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",gold_etf,,
2024-10-24,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-10-25,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-10-28,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-10-29,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",gold_etf,,
2024-10-30,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",gold_etf,,
2024-10-31,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-11-01,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-11-04,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-11-05,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-11-06,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-11-07,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-11-08,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-11-11,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-11-12,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-11-13,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-11-14,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",cross_border_etf,,
2024-11-15,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-11-18,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",cross_border_etf,,
2024-11-19,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",cross_border_etf,,
2024-11-20,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",cross_border_etf,,
2024-11-21,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-11-22,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",cross_border_etf,,
2024-11-25,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",cross_border_etf,,
2024-11-26,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",cross_border_etf,,
2024-11-27,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",cross_border_etf,,
2024-11-28,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 510500, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",money_etf,511990,华宝添益
2024-11-29,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 512100, 512480, 512660, 512690, 513060, 515790, 588000。']",cross_border_etf,,
2024-12-02,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 510300, 512100, 512480, 512690, 513060, 515790, 588000。']",cross_border_etf,,
2024-12-03,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 512480, 512690, 515790, 588000。']",cross_border_etf,,
2024-12-04,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 512480, 512690, 515790, 588000。']",cross_border_etf,,
2024-12-05,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 512480, 512690, 515790, 588000。']",cross_border_etf,,
2024-12-06,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 512480, 512690, 515790, 588000。']",money_etf,511990,华宝添益
2024-12-09,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 512480, 512690, 515790, 588000。']",money_etf,511990,华宝添益
2024-12-10,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 512480, 512690, 515790, 588000。']",money_etf,511990,华宝添益
2024-12-11,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：159915, 159949, 512480, 512690, 515790, 588000。']",money_etf,511990,华宝添益
2024-12-12,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790。']",money_etf,511990,华宝添益
2024-12-13,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790。']",cross_border_etf,,
2024-12-16,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790。']",cross_border_etf,,
2024-12-17,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790。']",money_etf,511990,华宝添益
2024-12-18,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790。']",bond_etf,511260,十年国债ETF
2024-12-19,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,weak,[],['存在需要谨慎解释的数据标的：512690。'],bond_etf,511260,十年国债ETF
2024-12-20,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,weak,[],['存在需要谨慎解释的数据标的：512690。'],bond_etf,511260,十年国债ETF
2024-12-23,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,weak,[],['存在需要谨慎解释的数据标的：512690。'],bond_etf,511260,十年国债ETF
2024-12-24,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,weak,[],['存在需要谨慎解释的数据标的：512690。'],bond_etf,511260,十年国债ETF
2024-12-25,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,weak,[],['存在需要谨慎解释的数据标的：512690。'],bond_etf,511260,十年国债ETF
2024-12-26,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,weak,[],['存在需要谨慎解释的数据标的：512690。'],bond_etf,511260,十年国债ETF
2024-12-27,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,weak,[],['存在需要谨慎解释的数据标的：512690。'],bond_etf,511260,十年国债ETF
