date,symbol,action_code,reason
2025-07-30,511990,park_in_money_etf,当前建议金额只有 2000.19 元，至少需要 10000.00 元才能覆盖最小建议金额或一手门槛。
2025-08-04,511990,park_in_money_etf,当前建议金额只有 2000.19 元，至少需要 9999.70 元才能覆盖最小建议金额或一手门槛。
2025-08-05,511990,park_in_money_etf,当前建议金额只有 2000.19 元，至少需要 9999.90 元才能覆盖最小建议金额或一手门槛。
2025-08-06,511990,park_in_money_etf,当前建议金额只有 2000.19 元，至少需要 9999.70 元才能覆盖最小建议金额或一手门槛。
2025-08-07,511990,park_in_money_etf,当前建议金额只有 2000.19 元，至少需要 10000.70 元才能覆盖最小建议金额或一手门槛。
2025-08-08,511990,park_in_money_etf,当前建议金额只有 2000.19 元，至少需要 10000.60 元才能覆盖最小建议金额或一手门槛。
2025-08-11,511990,park_in_money_etf,当前建议金额只有 2000.19 元，至少需要 9999.10 元才能覆盖最小建议金额或一手门槛。
2025-08-13,511990,park_in_money_etf,当前建议金额只有 1356.18 元，至少需要 9999.40 元才能覆盖最小建议金额或一手门槛。
2025-08-14,511990,park_in_money_etf,当前建议金额只有 2007.65 元，至少需要 9999.50 元才能覆盖最小建议金额或一手门槛。
2025-08-15,511990,park_in_money_etf,当前建议金额只有 2007.65 元，至少需要 9999.60 元才能覆盖最小建议金额或一手门槛。
2025-08-19,511990,park_in_money_etf,当前建议金额只有 1338.52 元，至少需要 9999.10 元才能覆盖最小建议金额或一手门槛。
2025-08-21,511990,park_in_money_etf,当前建议金额只有 2005.09 元，至少需要 10000.70 元才能覆盖最小建议金额或一手门槛。
2025-08-25,511990,park_in_money_etf,当前建议金额只有 1319.24 元，至少需要 9999.80 元才能覆盖最小建议金额或一手门槛。
2025-08-26,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.90 元才能覆盖最小建议金额或一手门槛。
2025-08-27,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.30 元才能覆盖最小建议金额或一手门槛。
2025-08-28,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.80 元才能覆盖最小建议金额或一手门槛。
2025-08-29,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10003.40 元才能覆盖最小建议金额或一手门槛。
2025-09-01,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10001.80 元才能覆盖最小建议金额或一手门槛。
2025-09-02,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10001.70 元才能覆盖最小建议金额或一手门槛。
2025-09-04,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.80 元才能覆盖最小建议金额或一手门槛。
2025-09-11,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.80 元才能覆盖最小建议金额或一手门槛。
2025-09-12,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.20 元才能覆盖最小建议金额或一手门槛。
2025-09-15,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.20 元才能覆盖最小建议金额或一手门槛。
2025-09-16,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.50 元才能覆盖最小建议金额或一手门槛。
2025-09-17,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.60 元才能覆盖最小建议金额或一手门槛。
2025-09-18,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.30 元才能覆盖最小建议金额或一手门槛。
2025-09-24,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.50 元才能覆盖最小建议金额或一手门槛。
2025-09-25,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9998.90 元才能覆盖最小建议金额或一手门槛。
2025-09-26,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.40 元才能覆盖最小建议金额或一手门槛。
2025-09-30,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10004.20 元才能覆盖最小建议金额或一手门槛。
2025-10-09,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.50 元才能覆盖最小建议金额或一手门槛。
2025-10-10,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10001.40 元才能覆盖最小建议金额或一手门槛。
2025-10-13,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.30 元才能覆盖最小建议金额或一手门槛。
2025-10-14,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.40 元才能覆盖最小建议金额或一手门槛。
2025-10-15,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.80 元才能覆盖最小建议金额或一手门槛。
2025-10-16,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.40 元才能覆盖最小建议金额或一手门槛。
2025-10-17,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10001.40 元才能覆盖最小建议金额或一手门槛。
2025-10-20,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.30 元才能覆盖最小建议金额或一手门槛。
2025-10-21,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.30 元才能覆盖最小建议金额或一手门槛。
2025-10-22,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.40 元才能覆盖最小建议金额或一手门槛。
2025-10-23,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.80 元才能覆盖最小建议金额或一手门槛。
2025-10-24,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.50 元才能覆盖最小建议金额或一手门槛。
2025-10-31,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.90 元才能覆盖最小建议金额或一手门槛。
2025-11-04,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.70 元才能覆盖最小建议金额或一手门槛。
2025-11-05,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.40 元才能覆盖最小建议金额或一手门槛。
2025-11-06,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.40 元才能覆盖最小建议金额或一手门槛。
2025-11-07,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.60 元才能覆盖最小建议金额或一手门槛。
2025-11-10,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.80 元才能覆盖最小建议金额或一手门槛。
2025-11-11,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.70 元才能覆盖最小建议金额或一手门槛。
2025-11-12,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.70 元才能覆盖最小建议金额或一手门槛。
2025-11-13,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.00 元才能覆盖最小建议金额或一手门槛。
2025-11-14,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.50 元才能覆盖最小建议金额或一手门槛。
2025-11-17,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.00 元才能覆盖最小建议金额或一手门槛。
2025-11-18,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.80 元才能覆盖最小建议金额或一手门槛。
2025-11-19,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.90 元才能覆盖最小建议金额或一手门槛。
2025-11-20,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.20 元才能覆盖最小建议金额或一手门槛。
2025-11-21,511260,buy_open,当前建议金额只有 100.81 元，至少需要 13440.40 元才能覆盖最小建议金额或一手门槛。
2025-11-24,511260,buy_open,当前建议金额只有 100.81 元，至少需要 13441.80 元才能覆盖最小建议金额或一手门槛。
2025-11-25,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.40 元才能覆盖最小建议金额或一手门槛。
2025-11-26,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.30 元才能覆盖最小建议金额或一手门槛。
2025-11-27,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.90 元才能覆盖最小建议金额或一手门槛。
2025-11-28,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.20 元才能覆盖最小建议金额或一手门槛。
2025-12-02,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.10 元才能覆盖最小建议金额或一手门槛。
2025-12-03,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.80 元才能覆盖最小建议金额或一手门槛。
2025-12-04,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.80 元才能覆盖最小建议金额或一手门槛。
2025-12-05,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.00 元才能覆盖最小建议金额或一手门槛。
2025-12-09,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.00 元才能覆盖最小建议金额或一手门槛。
2025-12-11,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.40 元才能覆盖最小建议金额或一手门槛。
2025-12-18,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.00 元才能覆盖最小建议金额或一手门槛。
2025-12-19,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.90 元才能覆盖最小建议金额或一手门槛。
2025-12-23,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.50 元才能覆盖最小建议金额或一手门槛。
2025-12-24,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.80 元才能覆盖最小建议金额或一手门槛。
2025-12-25,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.40 元才能覆盖最小建议金额或一手门槛。
2025-12-26,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.90 元才能覆盖最小建议金额或一手门槛。
2025-12-29,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.70 元才能覆盖最小建议金额或一手门槛。
2025-12-30,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.20 元才能覆盖最小建议金额或一手门槛。
2025-12-31,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10002.20 元才能覆盖最小建议金额或一手门槛。
2026-01-05,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.40 元才能覆盖最小建议金额或一手门槛。
2026-01-06,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9998.70 元才能覆盖最小建议金额或一手门槛。
2026-01-07,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.80 元才能覆盖最小建议金额或一手门槛。
2026-01-08,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.90 元才能覆盖最小建议金额或一手门槛。
2026-01-09,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.70 元才能覆盖最小建议金额或一手门槛。
2026-01-12,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.10 元才能覆盖最小建议金额或一手门槛。
2026-01-13,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.60 元才能覆盖最小建议金额或一手门槛。
2026-01-14,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.70 元才能覆盖最小建议金额或一手门槛。
2026-01-15,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.20 元才能覆盖最小建议金额或一手门槛。
2026-01-16,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.90 元才能覆盖最小建议金额或一手门槛。
2026-01-19,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.00 元才能覆盖最小建议金额或一手门槛。
2026-01-20,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.30 元才能覆盖最小建议金额或一手门槛。
2026-01-22,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.50 元才能覆盖最小建议金额或一手门槛。
2026-01-23,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.20 元才能覆盖最小建议金额或一手门槛。
2026-01-26,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.30 元才能覆盖最小建议金额或一手门槛。
2026-01-29,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.20 元才能覆盖最小建议金额或一手门槛。
2026-01-30,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.10 元才能覆盖最小建议金额或一手门槛。
2026-02-02,511260,buy_open,当前建议金额只有 100.81 元，至少需要 13480.00 元才能覆盖最小建议金额或一手门槛。
2026-02-03,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.60 元才能覆盖最小建议金额或一手门槛。
2026-02-04,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.40 元才能覆盖最小建议金额或一手门槛。
2026-02-05,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.40 元才能覆盖最小建议金额或一手门槛。
2026-02-06,511260,buy_open,当前建议金额只有 100.81 元，至少需要 13502.70 元才能覆盖最小建议金额或一手门槛。
2026-02-09,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.50 元才能覆盖最小建议金额或一手门槛。
2026-02-10,511260,buy_open,当前建议金额只有 504.05 元，至少需要 13511.60 元才能覆盖最小建议金额或一手门槛。
2026-02-11,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.10 元才能覆盖最小建议金额或一手门槛。
2026-02-12,511260,buy_open,当前建议金额只有 705.66 元，至少需要 13530.80 元才能覆盖最小建议金额或一手门槛。
2026-02-13,511260,buy_open,当前建议金额只有 504.05 元，至少需要 13525.80 元才能覆盖最小建议金额或一手门槛。
2026-02-24,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.10 元才能覆盖最小建议金额或一手门槛。
2026-02-25,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.90 元才能覆盖最小建议金额或一手门槛。
2026-02-26,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.70 元才能覆盖最小建议金额或一手门槛。
2026-02-27,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.00 元才能覆盖最小建议金额或一手门槛。
2026-03-02,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.30 元才能覆盖最小建议金额或一手门槛。
2026-03-03,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.40 元才能覆盖最小建议金额或一手门槛。
2026-03-04,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.20 元才能覆盖最小建议金额或一手门槛。
2026-03-05,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.40 元才能覆盖最小建议金额或一手门槛。
2026-03-06,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 10000.40 元才能覆盖最小建议金额或一手门槛。
2026-03-09,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.70 元才能覆盖最小建议金额或一手门槛。
2026-03-10,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.50 元才能覆盖最小建议金额或一手门槛。
2026-03-11,511990,park_in_money_etf,当前建议金额只有 2016.18 元，至少需要 9999.60 元才能覆盖最小建议金额或一手门槛。
